"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"393","206702_at",-0.823476172180728,10.2486427208526,-4.69187238523927,9.32212477752857e-06,0.000436396862221994,3.18751247631608,"TEK","TEK receptor tyrosine kinase"
"476","209184_s_at",-0.669844417106084,10.4349027129782,-4.69089621377681,9.3581123745742e-06,0.000437163140550601,3.18385788880248,"IRS2","insulin receptor substrate 2"
"256","204058_at",-0.783552624633504,9.70084838745186,-4.68938177391809,9.41421086367071e-06,0.000437674762186895,3.17818904786546,"ME1","malic enzyme 1"
"404","207121_s_at",0.935415612867015,9.50470992059373,4.68950657243016,9.40957571240095e-06,0.000437674762186895,3.17865615076772,"MAPK6","mitogen-activated protein kinase 6"
"618","212111_at",-0.726249713572608,8.17890489676534,-4.68901114977618,9.42798931246734e-06,0.000437674762186895,3.17680189946018,"STX12","syntaxin 12"
"269","204170_s_at",0.856053115764517,9.47299378985827,4.68741610434508,9.4875109923466e-06,0.000439522260795133,3.17083282540039,"CKS2","CDC28 protein kinase regulatory subunit 2"
"155","202551_s_at",-1.24407760685373,8.74474542517355,-4.68552676218534,9.55848682749758e-06,0.000441891622359188,3.16376401354344,"CRIM1","cysteine rich transmembrane BMP regulator 1"
"508","209541_at",-0.741258926131644,10.5279363122421,-4.68076227915711,9.73976764430742e-06,0.00044934004641429,3.14594580520547,"IGF1","insulin like growth factor 1"
"945","219569_s_at",-0.602536902956315,10.1775202893618,-4.67523213701885,9.95436651386171e-06,0.000457346699027588,3.12527802500322,"SLC35G2","solute carrier family 35 member G2"
"1042","45288_at",-0.84148659840406,7.62032891566514,-4.67524853667386,9.95372338705038e-06,0.000457346699027588,3.12533929337051,"ABHD6","abhydrolase domain containing 6, acylglycerol lipase"
"450","208858_s_at",-0.713649667455265,8.08755804540203,-4.66862617346947,1.0216731684025e-05,0.00046743311370531,3.10060910362971,"ESYT1","extended synaptotagmin 1"
"989","221651_x_at",0.978966955789264,10.7525207361567,4.66875060717126,1.02117281755958e-05,0.00046743311370531,3.10107358488376,"IGKC","immunoglobulin kappa constant"
"990","221651_x_at",0.978966955789264,10.7525207361567,4.66875060717126,1.02117281755958e-05,0.00046743311370531,3.10107358488376,"IGKV1-5","immunoglobulin kappa variable 1-5"
"991","221651_x_at",0.978966955789264,10.7525207361567,4.66875060717126,1.02117281755958e-05,0.00046743311370531,3.10107358488376,"IGKV2-24","immunoglobulin kappa variable 2-24"
"992","221651_x_at",0.978966955789264,10.7525207361567,4.66875060717126,1.02117281755958e-05,0.00046743311370531,3.10107358488376,"IGK","immunoglobulin kappa locus"
"1003","221795_at",-1.02835752452328,9.73122275685657,-4.66812685243666,1.0236833437517e-05,0.00046743311370531,3.09874533360246,"NTRK2","neurotrophic receptor tyrosine kinase 2"
"662","212667_at",-0.834176317177867,11.1379638971112,-4.66686248885554,1.02879061914669e-05,0.000468804526921178,3.09402650328567,"SPARC","secreted protein acidic and cysteine rich"
"541","210096_at",-0.930328902616301,9.77501304737286,-4.6605633848441,1.05460592524417e-05,0.000479315129015737,3.07052875999547,"CYP4B1","cytochrome P450 family 4 subfamily B member 1"
"969","220926_s_at",0.837670997332937,7.22460417829366,4.66018940745631,1.0561581849245e-05,0.000479315129015737,3.06913431052882,"EDEM3","ER degradation enhancing alpha-mannosidase like protein 3"
"367","205969_at",-1.06885803159631,7.25335358913884,-4.65515563782835,1.07726870197992e-05,0.000487902001752412,3.05037155563323,"AADAC","arylacetamide deacetylase"
"602","211933_s_at",0.709087809917428,10.7556259364205,4.65275820870576,1.08746635298024e-05,0.000491521556662447,3.04143979789988,"HNRNPA3P1","heterogeneous nuclear ribonucleoprotein A3 pseudogene 1"
"603","211933_s_at",0.709087809917428,10.7556259364205,4.65275820870576,1.08746635298024e-05,0.000491521556662447,3.04143979789988,"HNRNPA3","heterogeneous nuclear ribonucleoprotein A3"
"43","201150_s_at",-0.927599721531832,10.7599765420335,-4.6455933853575,1.11850376282103e-05,0.000504526707427954,3.01476364803308,"TIMP3","TIMP metallopeptidase inhibitor 3"
"331","205357_s_at",-0.781433273776521,10.3921925622666,-4.64125302214045,1.13772198515693e-05,0.000512158767580846,2.99861582526266,"AGTR1","angiotensin II receptor type 1"
"953","219884_at",-0.922350743566583,7.82094150028116,-4.63438279885454,1.1687983238012e-05,0.000525087359864156,2.97307490194766,"LHX6","LIM homeobox 6"
"1040","41644_at",-0.782546761545527,9.81733401620437,-4.63372747273197,1.17180523109636e-05,0.000525378993249905,2.9706398593392,"SASH1","SAM and SH3 domain containing 1"
"847","217428_s_at",1.07750786899155,7.98215899099816,4.62976710996416,1.19013731916867e-05,0.000532526704478624,2.95592856236427,"COL10A1","collagen type X alpha 1 chain"
"305","204773_at",-1.12779658196199,8.0955648213297,-4.62373779230521,1.21858149956064e-05,0.000544161353801796,2.93354672882243,"IL11RA","interleukin 11 receptor subunit alpha"
"1039","41577_at",-0.752608521019161,7.06697339390898,-4.62235688413622,1.22518831874907e-05,0.00054601742613371,2.92842309692806,"PPP1R16B","protein phosphatase 1 regulatory subunit 16B"
"38","201106_at",-1.17063480609464,9.98843854241007,-4.61644767626778,1.25385478677855e-05,0.000555460163295953,2.90650862033124,"GPX4","glutathione peroxidase 4"
"286","204424_s_at",-0.778774051384641,11.1499494191419,-4.61730482505249,1.24965666484325e-05,0.000555460163295953,2.90968630992276,"LMO3","LIM domain only 3"
"853","217730_at",-1.23818497179086,8.53322456988195,-4.61694131053184,1.25143541025736e-05,0.000555460163295953,2.90833861574166,"TMBIM1","transmembrane BAX inhibitor motif containing 1"
"605","211966_at",-0.771384697181748,7.75004332172325,-4.61194928816099,1.27611204387466e-05,0.000564198505429745,2.88983781498248,"COL4A2","collagen type IV alpha 2 chain"
"277","204351_at",1.07596921079501,8.71021735981552,4.61017060574778,1.28501792314277e-05,0.000567010977849313,2.88324887587971,"S100P","S100 calcium binding protein P"
"112","201983_s_at",-1.04929702907868,9.00915115502198,-4.59783765948351,1.34844762140895e-05,0.00059382328750703,2.83760606115746,"EGFR","epidermal growth factor receptor"
"425","208022_s_at",-0.894556449000589,9.29914184035443,-4.59652973258673,1.35534976344521e-05,0.000595685577492103,2.83277001667965,"CDC14B","cell division cycle 14B"
"39","201111_at",0.577948577324626,10.3948943144104,4.59519791652918,1.36241315429495e-05,0.000597611266085715,2.82784651901396,"CSE1L","chromosome segregation 1 like"
"892","218547_at",-0.836032289308868,9.50403360173871,-4.58742785470524,1.40433904339586e-05,0.000614791491237525,2.79913957527335,"DHDDS","dehydrodolichyl diphosphate synthase subunit"
"630","212236_x_at",0.837285296563568,9.55527724458241,4.58536533072629,1.41567640073456e-05,0.000618539553677806,2.79152452909228,"KRT17","keratin 17"
"381","206209_s_at",-0.682119645924177,9.71647744205793,-4.58372947178133,1.42473147298654e-05,0.000618972249131453,2.78548628688303,"CA4","carbonic anhydrase 4"
"566","210809_s_at",0.65075340872805,11.5052580067406,4.58389842039499,1.42379368843676e-05,0.000618972249131453,2.78610984381145,"POSTN","periostin"
"858","217809_at",0.884966004408021,10.6934877712112,4.58368110340427,1.42500006195052e-05,0.000618972249131453,2.78530777111171,"BZW2","basic leucine zipper and W2 domains 2"
"1020","222162_s_at",-1.33735037946013,9.68637810272429,-4.58248973542481,1.43163122243661e-05,0.00062064277294854,2.78091109500068,"ADAMTS1","ADAM metallopeptidase with thrombospondin type 1 motif 1"
"820","216336_x_at",-0.483456288957477,10.7931207945456,-4.58170843061387,1.4359961935556e-05,0.000621326275359214,2.77802811976279,"MT1E","metallothionein 1E"
"66","201416_at",0.660073445193431,10.3336372667217,4.5773276987713,1.46071022823196e-05,0.000630794690226603,2.76186910717448,"SOX4","SRY-box transcription factor 4"
"983","221521_s_at",1.13448086040616,7.9596195003661,4.57475725516587,1.47540279476025e-05,0.000635464341900944,2.7523921056843,"GINS2","GINS complex subunit 2"
"1025","243_g_at",-0.637778736682742,9.98722204847189,-4.57394436858992,1.48007895456891e-05,0.000635464341900944,2.74939575395518,"MAP4","microtubule associated protein 4"
"1036","37384_at",-0.693070041602617,9.52040196174875,-4.5740838921515,1.47927532064411e-05,0.000635464341900944,2.74991002311035,"PPM1F","protein phosphatase, Mg2+/Mn2+ dependent 1F"
"92","201704_at",0.712484580965622,8.27628209768481,4.57344237255154,1.48297387363293e-05,0.000635482823580051,2.74754553027813,"ENTPD6","ectonucleoside triphosphate diphosphohydrolase 6"
"914","218901_at",-0.745848115037891,10.6087682856199,-4.56967182571287,1.50489396352625e-05,0.000643638237797609,2.73365234559049,"PLSCR4","phospholipid scramblase 4"
"844","217200_x_at",0.719816945191079,10.147478688353,4.56420522935142,1.53723238301168e-05,0.00065620975461014,2.71352249052748,"CYB561","cytochrome b561"
"444","208740_at",-0.799501217948135,8.9468721072505,-4.55954756100915,1.56531572050996e-05,0.000666920271512875,2.69638325451717,"SAP18","Sin3A associated protein 18"
"957","219976_at",0.945703878966594,6.98375446551169,4.55441267173008,1.59685240043206e-05,0.000679058435855488,2.67750062580898,"HOOK1","hook microtubule tethering protein 1"
"769","214733_s_at",0.747501502869746,8.72435197136928,4.54600725726975,1.64980808634455e-05,0.000700241401676487,2.64661998174227,"YIPF1","Yip1 domain family member 1"
"57","201327_s_at",0.729425756610633,9.57067287578928,4.54507947725489,1.65575644536474e-05,0.000701430054601949,2.64321360223186,"CCT6A","chaperonin containing TCP1 subunit 6A"
"644","212464_s_at",1.33334359879285,10.6191591519813,4.53985738947391,1.6896266942444e-05,0.000714420334494269,2.62404864510291,"FN1","fibronectin 1"
"906","218773_s_at",-1.38013019904257,8.13573460717815,-4.53848397082762,1.69864546905756e-05,0.000716873427784274,2.61901052289908,"MSRB2","methionine sulfoxide reductase B2"
"848","217437_s_at",-1.03468491043334,8.54946834515088,-4.53395684240392,1.72870484555723e-05,0.000728180152619125,2.60241040279266,"TACC1","transforming acidic coiled-coil containing protein 1"
"536","209896_s_at",-1.17873520215731,7.69156524983161,-4.52995520302869,1.75570337074302e-05,0.000738157324722012,2.58774582208504,"PTPN11","protein tyrosine phosphatase non-receptor type 11"
"862","217853_at",-1.1221323225205,9.36309790554206,-4.52351436876175,1.80001823099413e-05,0.000755363582697594,2.56415957526247,"TNS3","tensin 3"
"777","214934_at",-0.968552090003117,7.20920612900198,-4.5151409934557,1.85925086962705e-05,0.000778753517441721,2.53352800983124,"ATP9B","ATPase phospholipid transporting 9B (putative)"
"494","209452_s_at",-0.532529042887589,10.0543051621506,-4.50679842716647,1.92013969510977e-05,0.000802748083041856,2.50304477943102,"VTI1B","vesicle transport through interaction with t-SNAREs 1B"
"453","208944_at",-0.721766798410084,11.225569048318,-4.5043762866296,1.93817638825268e-05,0.0008087712445587,2.49420109916819,"TGFBR2","transforming growth factor beta receptor 2"
"251","204026_s_at",0.690026180352721,10.625742889325,4.49780727328828,1.98792232678698e-05,0.000827978938463444,2.47023156833515,"ZWINT","ZW10 interacting kinetochore protein"
"114","202007_at",-1.022801358585,8.33757716065032,-4.49715627809944,1.99291894511654e-05,0.000828511433843877,2.46785737236044,"NID1","nidogen 1"
"464","209100_at",-0.582283688003734,9.88190187946149,-4.49646155029551,1.99826463015783e-05,0.000829186792435882,2.4653239225594,"IFRD2","interferon related developmental regulator 2"
"585","211577_s_at",-0.843229749201594,8.51962211419435,-4.49318900216728,2.02363289686004e-05,0.000838152636444837,2.45339332383296,"IGF1","insulin like growth factor 1"
"499","209487_at",-1.16418519954707,9.56113189078913,-4.48453200458405,2.09225204182436e-05,0.000863995687547842,2.42185942218995,"RBPMS","RNA binding protein, mRNA processing factor"
"640","212442_s_at",0.872441625748946,9.1943453364221,4.48434200467808,2.09378302417015e-05,0.000863995687547842,2.42116776322477,"CERS6","ceramide synthase 6"
"33","201041_s_at",-1.03488297879118,11.2103551870228,-4.47792957617909,2.14609334667478e-05,0.000883944510978818,2.39783544376456,"DUSP1","dual specificity phosphatase 1"
"751","214582_at",-0.69524885838009,10.5229301515506,-4.46819827016231,2.22790037864108e-05,0.000915946570798139,2.36246761876439,"PDE3B","phosphodiesterase 3B"
"863","217865_at",-1.14554139852108,8.32609228448822,-4.46591615925338,2.24751726082386e-05,0.000922309891766816,2.35418052546238,"RNF130","ring finger protein 130"
"478","209189_at",-1.97806779328061,8.93685030752691,-4.46228216461746,2.2791000769084e-05,0.000933551231870401,2.34098987232473,"FOS","Fos proto-oncogene, AP-1 transcription factor subunit"
"172","202883_s_at",-0.542533103846468,10.3376955200832,-4.46150491661535,2.2859105856965e-05,0.000934622854698625,2.33816951134753,"PPP2R1B","protein phosphatase 2 scaffold subunit Abeta"
"471","209146_at",0.716549338102473,9.33159236262385,4.44808789690784,2.40662378827337e-05,0.000980380217076699,2.28953333112408,"MSMO1","methylsterol monooxygenase 1"
"659","212646_at",-0.720046027730715,11.0889864382933,-4.44849526142844,2.40286965197081e-05,0.000980380217076699,2.29100863283503,"RFTN1","raftlin, lipid raft linker 1"
"396","206955_at",-0.804224161658761,9.64071533397265,-4.43904580734648,2.49142742454193e-05,0.00100941605311767,2.2568089945182,"AQP7","aquaporin 7"
"418","207578_s_at",-0.624812312361402,8.11824265590541,-4.43932858841627,2.48873206792341e-05,0.00100941605311767,2.257831764442,"HTR4","5-hydroxytryptamine receptor 4"
"697","213511_s_at",0.822496454896099,9.85188320140218,4.43903919286194,2.49149050493524e-05,0.00100941605311767,2.25678507157864,"MTMR1","myotubularin related protein 1"
"26","201010_s_at",-0.69032544989423,11.919664244315,-4.43789243750696,2.50245013923348e-05,0.00101201626955607,2.25263788925602,"TXNIP","thioredoxin interacting protein"
"159","202709_at",-0.576541329051022,10.7889811259518,-4.43402633265282,2.53974323558331e-05,0.00102523729200187,2.23866138387017,"FMOD","fibromodulin"
"5","200670_at",0.410101457355058,11.5177886475521,4.4305218653938,2.57401160857529e-05,0.00103172071422714,2.2259990058847,"XBP1","X-box binding protein 1"
"98","201762_s_at",0.726321370584786,9.71976855922107,4.4300201007304,2.57895452957195e-05,0.00103172071422714,2.22418655080222,"PSME2","proteasome activator subunit 2"
"147","202449_s_at",-0.565054004109626,10.559833927161,-4.43081939260238,2.57108497133644e-05,0.00103172071422714,2.22707378454195,"RXRA","retinoid X receptor alpha"
"431","208451_s_at",1.06068414811248,9.7157104702098,4.43019465050718,2.57723398714122e-05,0.00103172071422714,2.22481703785602,"C4A","complement C4A (Chido/Rodgers blood group)"
"432","208451_s_at",1.06068414811248,9.7157104702098,4.43019465050718,2.57723398714122e-05,0.00103172071422714,2.22481703785602,"C4B","complement C4B (Chido/Rodgers blood group)"
"433","208451_s_at",1.06068414811248,9.7157104702098,4.43019465050718,2.57723398714122e-05,0.00103172071422714,2.22481703785602,"C4B_2","complement component 4B (Chido/Rodgers blood group), copy 2"
"1008","221922_at",0.833573420369017,6.27445408684383,4.43121262141598,2.56722189523933e-05,0.00103172071422714,2.22849434402806,"GPSM2","G protein signaling modulator 2"
"83","201561_s_at",0.835240045572119,8.9972597587284,4.42554761620487,2.6234204831798e-05,0.00104575453715019,2.20803704289052,"CLSTN1","calsyntenin 1"
"865","217979_at",0.537415128015176,11.7517922417327,4.42591843800099,2.61970574095545e-05,0.00104575453715019,2.20937562914761,"TSPAN13","tetraspanin 13"
"811","216044_x_at",-0.551429144531848,10.1019740132914,-4.42323823712506,2.64666972359445e-05,0.00105313824019384,2.19970230887148,"DIPK1A","divergent protein kinase domain 1A"
"180","202956_at",0.670118963829497,9.79782158554731,4.4192647264742,2.68713906269914e-05,0.00106733546763146,2.18536814350679,"ARFGEF1","ARF guanine nucleotide exchange factor 1"
"380","206208_at",-0.83472196105416,8.32175230323167,-4.4165462452002,2.71516996876183e-05,0.00107655039882419,2.17556618908942,"CA4","carbonic anhydrase 4"
"424","207977_s_at",-1.32185778883008,8.23898435922536,-4.41547211769347,2.72632324071616e-05,0.00107709793517561,2.17169430756902,"DPT","dermatopontin"
"728","214091_s_at",-0.74170450005265,10.9290901803447,-4.41512178905866,2.72997046388168e-05,0.00107709793517561,2.17043161763363,"GPX3","glutathione peroxidase 3"
"1009","221923_s_at",0.631840485518392,10.3963785107888,4.41501798364732,2.73105207276497e-05,0.00107709793517561,2.17005748406028,"NPM1","nucleophosmin 1"
"913","218865_at",-0.734445617844555,8.38794672501234,-4.41417911957752,2.73980788955224e-05,0.00107864203538679,2.16703427348725,"MTARC1","mitochondrial amidoxime reducing component 1"
"1033","36711_at",-0.73843831376414,10.7618862247455,-4.4115388974487,2.76754311857463e-05,0.0010876395645714,2.15752150504519,"MAFF","MAF bZIP transcription factor F"
"818","216333_x_at",-0.808610333286681,7.23564250988533,-4.40485761289467,2.83894632951402e-05,0.00111373663839016,2.13346512087203,"TNXB","tenascin XB"
"819","216333_x_at",-0.808610333286681,7.23564250988533,-4.40485761289467,2.83894632951402e-05,0.00111373663839016,2.13346512087203,"TNXA","tenascin XA (pseudogene)"
"735","214289_at",-0.589301825246713,6.9485022444359,-4.40360726706486,2.85250507070478e-05,0.00111616333660561,2.12896578735133,"PSMB1","proteasome 20S subunit beta 1"
"872","218078_s_at",-0.642616140392999,9.71240185141748,-4.40336401776233,2.8551501228075e-05,0.00111616333660561,2.12809055760711,"ZDHHC3","zDHHC palmitoyltransferase 3"
"964","220392_at",-0.582106962920994,6.59950283465882,-4.3995669379487,2.89674734319485e-05,0.00113044169962191,2.1144324222839,"EBF2","EBF transcription factor 2"
"500","209488_s_at",-0.464828401333405,7.15444558788266,-4.39844115095787,2.90919249555234e-05,0.00113133571340999,2.110384418844,"RBPMS","RNA binding protein, mRNA processing factor"
"832","217022_s_at",1.89224879016987,8.61343739812563,4.39868575188186,2.90648414072716e-05,0.00113133571340999,2.11126387584835,"IGH","immunoglobulin heavy locus"
"833","217022_s_at",1.89224879016987,8.61343739812563,4.39868575188186,2.90648414072716e-05,0.00113133571340999,2.11126387584835,"IGHA1","immunoglobulin heavy constant alpha 1"
"834","217022_s_at",1.89224879016987,8.61343739812563,4.39868575188186,2.90648414072716e-05,0.00113133571340999,2.11126387584835,"IGHA2","immunoglobulin heavy constant alpha 2 (A2m marker)"
"149","202481_at",-0.519248844923636,10.2395965199392,-4.39680496077605,2.92737207386252e-05,0.00113642215891775,2.10450234810939,"DHRS3","dehydrogenase/reductase 3"
"128","202187_s_at",-0.811290120661287,10.1787602682959,-4.39591725983379,2.93728111039675e-05,0.0011382858257908,2.10131167352583,"PPP2R5A","protein phosphatase 2 regulatory subunit B'alpha"
"703","213620_s_at",-1.35935863233506,6.63781568013773,-4.39510963450136,2.94632443353144e-05,0.00113980811375661,2.09840917785934,"ICAM2","intercellular adhesion molecule 2"
"135","202260_s_at",-0.89457145006457,9.5318905426307,-4.3907568264286,2.99552957768019e-05,0.00115683510536305,2.082771722078,"STXBP1","syntaxin binding protein 1"
"492","209392_at",-0.71222452997185,10.7627990575688,-4.39001656523327,3.00397623602642e-05,0.0011580900080861,2.0801133333243,"ENPP2","ectonucleotide pyrophosphatase/phosphodiesterase 2"
"183","202975_s_at",-0.794327801377355,10.2492671820642,-4.38929481700232,3.01223379675255e-05,0.001159121914164,2.07752170697317,"RHOBTB3","Rho related BTB domain containing 3"
"567","210831_s_at",-1.09859374032025,8.28690814955109,-4.38887417014597,3.01705654631387e-05,0.001159121914164,2.07601139143543,"PTGER3","prostaglandin E receptor 3"
"340","205480_s_at",-0.664577068045553,11.7671318435046,-4.38731601391896,3.03498597953825e-05,0.00116200330896994,2.07041771174842,"UGP2","UDP-glucose pyrophosphorylase 2"
"936","219392_x_at",0.638171293268034,9.8684305934511,4.38752692398254,3.0325530668829e-05,0.00116200330896994,2.07117478985202,"PRR11","proline rich 11"
"59","201346_at",-0.692976379608693,10.9377197097055,-4.38413445098485,3.07191574595475e-05,0.00117368652618683,2.05900010647844,"ADIPOR2","adiponectin receptor 2"
"636","212390_at",-0.797226234391474,9.49654079286452,-4.38378184239451,3.07603523445275e-05,0.00117368652618683,2.05773503839051,"PDE4DIP","phosphodiesterase 4D interacting protein"
"637","212390_at",-0.797226234391474,9.49654079286452,-4.38378184239451,3.07603523445275e-05,0.00117368652618683,2.05773503839051,"PDE4DIPP2","PDE4DIP pseudogene 2"
"30","201030_x_at",-0.79998702078127,11.7590914252531,-4.37991971200111,3.12150669750655e-05,0.00118900057676134,2.04388303909259,"LDHB","lactate dehydrogenase B"
"552","210381_s_at",-0.555204326307338,10.1594900966319,-4.36932985117717,3.24954255332724e-05,0.00123565796443329,2.00594191076342,"CCKBR","cholecystokinin B receptor"
"409","207233_s_at",-0.450397450235533,10.304355586333,-4.3678931678603,3.26729845747467e-05,0.00124029321171905,2.00079919332679,"MITF","melanocyte inducing transcription factor"
"213","203432_at",0.938713837834722,8.03982081363135,4.36187321423419,3.34272245843503e-05,0.00126676674389979,1.97926228429133,"TMPO","thymopoietin"
"272","204273_at",-1.14976388925142,8.17833783277772,-4.35943924549619,3.37369235444872e-05,0.00127633254217624,1.97056004273789,"EDNRB","endothelin receptor type B"
"824","216720_at",-0.586832225628945,6.57989494245473,-4.35303748670179,3.45647632530397e-05,0.00130543494841946,1.94768676581851,"RAB11FIP4","RAB11 family interacting protein 4"
"825","216720_at",-0.586832225628945,6.57989494245473,-4.35303748670179,3.45647632530397e-05,0.00130543494841946,1.94768676581851,"CYP2U1","cytochrome P450 family 2 subfamily U member 1"
"93","201706_s_at",-0.811766026452879,9.55617669869134,-4.35253861951696,3.46300909153641e-05,0.0013056891977446,1.94590525075449,"PEX19","peroxisomal biogenesis factor 19"
"941","219523_s_at",-0.972851870673591,6.8636153898452,-4.34814615813894,3.52104588060892e-05,0.00132532880671636,1.93022499550165,"TENM3","teneurin transmembrane protein 3"
"317","205006_s_at",-0.662824361696607,9.7740762389369,-4.34422279493784,3.57367719374046e-05,0.00134287097652814,1.91622807945956,"NMT2","N-myristoyltransferase 2"
"576","211340_s_at",-0.684516077565165,11.2161900558922,-4.34344432516172,3.58421011626999e-05,0.00134456151550243,1.91345180768227,"MCAM","melanoma cell adhesion molecule"
"859","217820_s_at",0.509844250291417,10.8259229238245,4.33788747817538,3.66027064949521e-05,0.0013707867375244,1.89364377321227,"ENAH","ENAH actin regulator"
"153","202546_at",0.674432853182591,9.90641230014789,4.33077789807413,3.75985759762975e-05,0.00140571991355677,1.86832505842465,"VAMP8","vesicle associated membrane protein 8"
"52","201291_s_at",1.03353570638221,5.60049423034399,4.32748085226549,3.80692301386632e-05,0.00142093242073674,1.85659282439037,"TOP2A","DNA topoisomerase II alpha"
"726","213935_at",-0.739228743049976,8.98988713383287,-4.32646775133759,3.82149883732556e-05,0.00142161032708056,1.85298897540362,"ABHD5","abhydrolase domain containing 5, lysophosphatidic acid acyltransferase"
"855","217776_at",0.975638921513282,9.0403047173577,4.32686570420014,3.81576694799578e-05,0.00142161032708056,1.85440452550698,"RDH11","retinol dehydrogenase 11"
"1044","48031_r_at",-0.678696885538097,9.87448561494996,-4.32510560939489,3.84118129351204e-05,0.00142655071272215,1.84814437460825,"FAXDC2","fatty acid hydroxylase domain containing 2"
"620","212116_at",0.827450994944773,8.03240744601121,4.30628166110109,4.12339664749701e-05,0.00152881277031906,1.78129774377207,"TRIM27","tripartite motif containing 27"
"658","212640_at",-0.671214536646847,10.6528327189076,-4.30551340834066,4.13532919563126e-05,0.00153069004096763,1.77857364113634,"HACD2","3-hydroxyacyl-CoA dehydratase 2"
"400","207069_s_at",-0.887843661863242,8.83515637951288,-4.30476417710145,4.14699836228876e-05,0.00153246375633301,1.77591729433339,"SMAD6","SMAD family member 6"
"25","201009_s_at",-0.628136554088814,11.4540634703672,-4.29805507686461,4.25291622323396e-05,0.00156900218878017,1.75214423938452,"TXNIP","thioredoxin interacting protein"
"255","204053_x_at",-0.915468032435804,9.28581018580098,-4.29588104106556,4.28779412904771e-05,0.00157213153207969,1.74444600094996,"PTEN","phosphatase and tensin homolog"
"282","204415_at",1.08961538376254,7.27059263312682,4.29576771438227,4.28961976172171e-05,0.00157213153207969,1.74404478284865,"IFI6","interferon alpha inducible protein 6"
"428","208079_s_at",1.00628558938157,8.74980233923378,4.29659441039491,4.27631931219881e-05,0.00157213153207969,1.74697175096662,"AURKA","aurora kinase A"
"641","212446_s_at",0.735621126282679,10.0123789475356,4.29639900826646,4.27945948270227e-05,0.00157213153207969,1.74627988414151,"CERS6","ceramide synthase 6"
"656","212621_at",0.745931934222002,7.03437029167533,4.28887087300172,4.40214564665205e-05,0.00161072268381523,1.71964059435955,"NEMP1","nuclear envelope integral membrane protein 1"
"198","203216_s_at",0.745938401434142,9.48158691618419,4.28498870348212,4.46673130140743e-05,0.00163055553824885,1.70591510323291,"MYO6","myosin VI"
"289","204476_s_at",-0.540434961535952,7.48472029278794,-4.2846734581163,4.47201577793799e-05,0.00163055553824885,1.70480090770686,"PC","pyruvate carboxylase"
"894","218585_s_at",0.761681149585636,9.49845636102669,4.28429893292712,4.47830179692274e-05,0.00163055553824885,1.70347726553438,"DTL","denticleless E3 ubiquitin protein ligase adapter"
"901","218667_at",-0.496788024511897,10.6776188097123,-4.28299151429083,4.50031228525144e-05,0.00163589655223912,1.69885720351704,"PJA1","praja ring finger ubiquitin ligase 1"
"302","204735_at",-0.476132896128689,10.113548979775,-4.28237922107548,4.5106560953126e-05,0.001636986152636,1.69669384672288,"PDE4A","phosphodiesterase 4A"
"63","201380_at",-0.41310472780378,10.8416216259017,-4.28093745716513,4.53510318578965e-05,0.00164121427696854,1.69160060973279,"CRTAP","cartilage associated protein"
"512","209576_at",-1.27393584249097,8.52682585907709,-4.28082372006034,4.53703717907204e-05,0.00164121427696854,1.69119886549598,"GNAI1","G protein subunit alpha i1"
"778","215017_s_at",0.760427518601974,9.43208440672475,4.27890469596263,4.56978847181835e-05,0.00165038243950613,1.68442152032993,"FNBP1L","formin binding protein 1 like"
"451","208869_s_at",-0.635160236585454,9.70937175130429,-4.27402636934604,4.65407401572275e-05,0.00167810244809628,1.66720198597346,"GABARAPL1","GABA type A receptor associated protein like 1"
"69","201426_s_at",-1.25472548699697,10.8776735714382,-4.2712912187341,4.70198399530308e-05,0.00169263827733988,1.65755314151192,"VIM","vimentin"
"141","202350_s_at",-0.870126084360814,9.43820965421146,-4.26877582973419,4.74646371863269e-05,0.00170589437164987,1.64868317272196,"MATN2","matrilin 2"
"142","202375_at",0.86170274714094,7.92274711875204,4.26741912992004,4.77062229674802e-05,0.00171181604892812,1.6439005078559,"SEC24D","SEC24 homolog D, COPII component"
"391","206637_at",-0.914059627279231,9.05664988728959,-4.26679483238783,4.78177883818519e-05,0.00171306073715885,1.6417000610899,"P2RY14","purinergic receptor P2Y14"
"975","221042_s_at",-0.800592237845614,6.22194357869324,-4.26448062969884,4.8233546014546e-05,0.00172518155030839,1.63354511124428,"CLMN","calmin"
"118","202023_at",0.953014246848781,7.21409404819102,4.26337679284904,4.84330801410691e-05,0.00172954218715295,1.62965636901358,"EFNA1","ephrin A1"
"131","202200_s_at",0.556022913017117,9.45997967488266,4.26236994298744,4.86157757365092e-05,0.00173328852917862,1.62610988886007,"SRPK1","SRSF protein kinase 1"
"704","213648_at",0.810378035967707,8.61110278815391,4.25354696545704,5.02453781139623e-05,0.0017885267739831,1.59505608898084,"EXOSC7","exosome component 7"
"442","208682_s_at",1.31943729956329,8.04227540559841,4.25274736690292,5.03956366792706e-05,0.00179101430960795,1.59224389812341,"MAGED2","MAGE family member D2"
"884","218418_s_at",-0.596353235287237,11.1888411395971,-4.24583024722839,5.17136748035104e-05,0.0018349296427494,1.56793107213961,"KANK2","KN motif and ankyrin repeat domains 2"
"146","202439_s_at",-0.54063675742549,9.31326576604702,-4.24404023822228,5.20601256796539e-05,0.00184428581958621,1.56164370864899,"IDS","iduronate 2-sulfatase"
